8,10,0.1,1,0.1,0,0,0.006193052149101286,0.08497527874287353,5.9782805247883655,82.91763349216711
8,10,0.1,1,0.2,0,0,0.0038998275465078765,0.019635644673427915,3.7257364545807006,19.043675032390727
8,10,0.1,1,0.3,0,0,0.003908322206670742,0.009745293325933917,3.7207566161907843,9.357048489919698
8,10,0.1,1,0.4,0,0,0.004317106674720622,0.00765520292513539,4.10345099745276,7.302526020128301
8,10,0.1,1,0.5,0,0,0.004916351127099804,0.007405556815045103,4.666148441297808,7.036071412212381
8,10,0.2,1,0.1,0,0,0.0016589479032988832,0.00553196487997236,1.5891306559536589,5.522052132935811
8,10,0.2,1,0.2,0,0,0.0018058349609483015,0.003806002332685603,1.7263905027286033,3.764212855036675
8,10,0.2,1,0.3,0,0,0.002088730144370532,0.0035351176223297406,1.9964425192012585,3.444599180427338
8,10,0.2,1,0.4,0,0,0.002466652830438105,0.0038587870040884416,2.35626602969066,3.7794393865933533
8,10,0.2,1,0.5,0,0,0.0029656884073911162,0.004401074762661026,2.8298000622723642,4.264701774149786
8,10,0.3,1,0.1,0,0,0.0010538783487820723,0.0022743505412880635,0.9920572009545062,2.307071717490747
8,10,0.3,1,0.2,0,0,0.0011860650240162042,0.002188307715965807,1.1183294810755053,2.039123363669667
8,10,0.3,1,0.3,0,0,0.00136155438770961,0.0023911997702089115,1.28588884114371,2.1817614376391496
8,10,0.3,1,0.4,0,0,0.0016078299458805842,0.0026331733446644566,1.520831146574987,2.42164011627482
8,10,0.3,1,0.5,0,0,0.001958059991482098,0.0029683001489985324,1.8543587697664938,2.7594565854603648
8,10,0.4,1,0.1,0,0,8.175657933405181E-4,0.0016616080499433116,0.7618237631191779,1.6321509921855402
8,10,0.4,1,0.2,0,0,9.497971616523731E-4,0.0016935542728172374,0.889497694551859,1.6121608269297953
8,10,0.4,1,0.3,0,0,0.0011155869321277621,0.0018352382298207235,1.0489825765821499,1.7125096354454143
8,10,0.4,1,0.4,0,0,0.0013340235306943855,0.002084455807087396,1.258461993225781,1.9432154077953707
8,10,0.4,1,0.5,0,0,0.0016349816423492486,0.002446545731619079,1.5464235768212082,2.281042739977372
8,10,0.5,1,0.1,0,0,7.538129839413307E-4,0.0017512002634460988,0.703283686930559,1.6400160121927607
8,10,0.5,1,0.2,0,0,8.355892951271163E-4,0.0018204063906039176,0.7804706774937901,1.6808561215727946
8,10,0.5,1,0.3,0,0,9.614810198752475E-4,0.0019571152085007173,0.9006994495853469,1.7858699758913286
8,10,0.5,1,0.4,0,0,0.0011396684831617278,0.0021538260836521405,1.0705988052167685,1.9771962798229854
8,10,0.5,1,0.5,0,0,0.0013919707604969247,0.0024462895076371024,1.310604240207803,2.2566959148099777
8,10,0.1,2,0.1,0,0,0.002138898336554657,0.0052869101598979245,2.3020774258430396,6.066241298390159
8,10,0.1,2,0.2,0,0,0.002364020980683753,0.00404540220159243,2.540424042204268,4.506134291465715
8,10,0.1,2,0.3,0,0,0.002723302504443582,0.004405463002412549,2.930761991726551,4.927633864187122
8,10,0.1,2,0.4,0,0,0.0032015189157180257,0.005113365981410122,3.451489117246469,5.698921529543341
8,10,0.1,2,0.5,0,0,0.003812321211030401,0.005637172849752521,4.113575949789861,6.247772161957349
8,10,0.2,2,0.1,0,0,0.0011946305731365475,0.0024202552884790033,1.2655032067379093,2.8150330243441077
8,10,0.2,2,0.2,0,0,0.0013616849609603698,0.002370933120675589,1.4485038327737894,2.720381015285506
8,10,0.2,2,0.3,0,0,0.0015814505970547545,0.0027183345810865064,1.6908734203784699,3.1284368352414615
8,10,0.2,2,0.4,0,0,0.001870625730242895,0.0030186175069977722,2.008642227085381,3.455467838929295
8,10,0.2,2,0.5,0,0,0.002259808226075299,0.003406055517280927,2.43405205202857,3.78533819397502
8,10,0.3,2,0.1,0,0,9.582072150088436E-4,0.00198182144698393,0.9967454055320607,2.2699667947085387
8,10,0.3,2,0.2,0,0,0.001065738510561336,0.001895446729785723,1.1123272951536587,2.1277405670601093
8,10,0.3,2,0.3,0,0,0.0012087358425373787,0.001955458398856855,1.2679414115710512,2.1232291448752063
8,10,0.3,2,0.4,0,0,0.001400381638947325,0.002145887232200318,1.4772109323015565,2.291318597767143
8,10,0.3,2,0.5,0,0,0.0016718714459222463,0.0024298531113011394,1.7734353383668922,2.6129913816046035
8,10,0.4,2,0.1,0,0,7.383511129940454E-4,0.0015072657380547257,0.7546588473573453,1.726173734478722
8,10,0.4,2,0.2,0,0,8.669636666117418E-4,0.0015876207929544036,0.895241120008403,1.6865923579016795
8,10,0.4,2,0.3,0,0,0.001021121295661445,0.0017136984494666172,1.06393905142223,1.8018924946927748
8,10,0.4,2,0.4,0,0,0.0012139182821809184,0.0019158078826784575,1.2748955539305025,2.023574741831547
8,10,0.4,2,0.5,0,0,0.0014760108786096564,0.0022256209232230954,1.5612310220773173,2.3602469290635217
8,10,0.5,2,0.1,0,0,6.865110104595482E-4,0.0015035599570939928,0.6921774917208905,1.6400175430107478
8,10,0.5,2,0.2,0,0,7.914699663901882E-4,0.0015584503319078517,0.8057599317503215,1.6809249517782718
8,10,0.5,2,0.3,0,0,9.269180429003601E-4,0.0016682897445893788,0.9522415670917346,1.7505996181054564
8,10,0.5,2,0.4,0,0,0.001102593870884843,0.0018388930968842544,1.142553027808664,1.9348955301558006
8,10,0.5,2,0.5,0,0,0.0013404911612692675,0.0021048477819333856,1.4009738512922134,2.2215765240615304
8,10,0.1,3,0.1,0,0,0.0017955938927751223,0.003726938300759648,2.238773168052916,5.066123318218406
8,10,0.1,3,0.2,0,0,0.002019201053612456,0.0035458202110048836,2.5157956544341333,4.626829057196405
8,10,0.1,3,0.3,0,0,0.002315045473387223,0.003806710779543846,2.8880995096422946,4.89666792115437
8,10,0.1,3,0.4,0,0,0.002692309753772753,0.0042549326872172825,3.364886375603187,5.438851630623548
8,10,0.1,3,0.5,0,0,0.0031949817526242693,0.004857544400728976,4.000141657913646,6.220034556918863
8,10,0.2,3,0.1,0,0,0.0010694718757959126,0.0022951305985293704,1.3070160093331313,2.9085302554930226
8,10,0.2,3,0.2,0,0,0.001229074059923557,0.0023628014807490607,1.507182866441074,3.0037267859397376
8,10,0.2,3,0.3,0,0,0.0014201386895058283,0.00251675501478571,1.748018307669355,3.2142160731084255
8,10,0.2,3,0.4,0,0,0.0016639681420911423,0.0028045217862642706,2.0561337690546537,3.590536892258815
8,10,0.2,3,0.5,0,0,0.0019961322885197162,0.0032635118823504316,2.4761017306172333,4.181635236884479
8,10,0.3,3,0.1,0,0,8.56691818845166E-4,0.0019283422371535854,1.0267325649215713,2.5500174358868932
8,10,0.3,3,0.2,0,0,9.827724770445833E-4,0.0020363625405930394,1.184932727929565,2.600937633513363
8,10,0.3,3,0.3,0,0,0.0011436595507397745,0.002304251022623073,1.3872121217980213,2.861729025949921
8,10,0.3,3,0.4,0,0,0.001355545700753552,0.002667805411945892,1.6542027025055333,3.333327639695635
8,10,0.3,3,0.5,0,0,0.0016459796193286503,0.003174788801406035,2.0205858661403244,3.999986739456655
8,10,0.4,3,0.1,0,0,6.983654736933639E-4,0.0012561193007185679,0.8227529309857675,1.6740993848806844
8,10,0.4,3,0.2,0,0,7.905504431838762E-4,0.0013045194039023528,0.93869012820212,1.6866606175822632
8,10,0.4,3,0.3,0,0,9.143044018893342E-4,0.0014101965732827404,1.0947573218664042,1.7632964605612198
8,10,0.4,3,0.4,0,0,0.0010813538947171983,0.0015775287965422878,1.305719895745595,1.9697484922209965
8,10,0.4,3,0.5,0,0,0.0013129093565153707,0.0018574833085141687,1.5982717579515033,2.3002659125129297
8,10,0.5,3,0.1,0,0,6.772592948170042E-4,0.0012559176395379543,0.7895592220366625,1.6400175421917496
8,10,0.5,3,0.2,0,0,7.583910140050959E-4,0.001302596982543072,0.8905826295695563,1.6809249517782736
8,10,0.5,3,0.3,0,0,8.673982379898665E-4,0.001400506916977436,1.027399835185331,1.7508777431801739
8,10,0.5,3,0.4,0,0,0.0010175728324855822,0.0015661817108973397,1.2165842559869835,1.9367005411800382
8,10,0.5,3,0.5,0,0,0.0012323354319016225,0.0018591622130983696,1.4876425926313517,2.249021632224899
8,10,0.1,4,0.1,0,0,0.0016367945192366036,0.00337625110906208,2.474778126613968,5.572081962378479
8,10,0.1,4,0.2,0,0,0.0018754561987901236,0.00368207119228793,2.8401375377919402,5.849247154910781
8,10,0.1,4,0.3,0,0,0.0021635089340413375,0.004068909096995754,3.2813242194676735,6.4285973011456585
8,10,0.1,4,0.4,0,0,0.002519597781539303,0.004488214611793801,3.823948949627994,6.94657131753261
8,10,0.1,4,0.5,0,0,0.00297704361647245,0.005280899291448135,4.515202238068719,7.999999999997403
8,10,0.2,4,0.1,0,0,9.626312161149714E-4,0.002269008855136283,1.4337312148995796,3.5525691760009144
8,10,0.2,4,0.2,0,0,0.0011101327574239738,0.0025274825702426844,1.656362288184281,3.823950562105382
8,10,0.2,4,0.3,0,0,0.0013007728727803885,0.0028638788396578804,1.944141174899946,4.285712767804931
8,10,0.2,4,0.4,0,0,0.0015508684066585202,0.0033196236679406215,2.3214731303147644,4.999996052753285
8,10,0.2,4,0.5,0,0,0.0018931342863538288,0.003965650470692276,2.837883146249499,5.999989765882492
8,10,0.3,4,0.1,0,0,7.403526202999532E-4,0.0015796006455543153,1.0859194317368965,2.5500174358868932
8,10,0.3,4,0.2,0,0,8.572103567667128E-4,0.0017822540716197436,1.2602438444092063,2.632562648564777
8,10,0.3,4,0.3,0,0,0.0010067130478912394,0.00203943106590869,1.4842540268431437,2.971055017056048
8,10,0.3,4,0.4,0,0,0.001201957892973152,0.0023737215717048554,1.777459750446881,3.4513507288793033
8,10,0.3,4,0.5,0,0,0.0014662846925846934,0.002823293710557402,2.174824096217732,4.126744172052144
8,10,0.4,4,0.1,0,0,6.488145324111277E-4,0.0015436851603759401,0.9482750275132563,2.2222221300000053
8,10,0.4,4,0.2,0,0,7.39913103062594E-4,0.0017095601595295297,1.0823383254340724,2.499999010816007
8,10,0.4,4,0.3,0,0,8.586741790687185E-4,0.0019279614292302973,1.2583577055479085,2.857140820053594
8,10,0.4,4,0.4,0,0,0.0010186805116070116,0.002220844769377945,1.496990371507597,3.333330011891972
8,10,0.4,4,0.5,0,0,0.0012439455288255584,0.002641698502752376,1.834612627450101,3.999993491172811
8,10,0.5,4,0.1,0,0,6.388918461587423E-4,0.0015436855693136372,0.9301946004128958,2.2222216190000004
8,10,0.5,4,0.2,0,0,7.2700882024923E-4,0.0017095700388766212,1.059489404351968,2.499998882119686
8,10,0.5,4,0.3,0,0,8.424623660544712E-4,0.0019280166248264396,1.2301163089157112,2.857139169162241
8,10,0.5,4,0.4,0,0,9.970629863122462E-4,0.0022208612550842373,1.4598823255238902,3.333326469574743
8,10,0.5,4,0.5,0,0,0.001211703437771258,0.0026414194946029397,1.7803256973423627,3.999984669685364
